treated,trump_approval,video_id,vote_pres_2020,vote_pres_2024,democratic_party_fav,republican_party_fav,trump_fav,biden_fav,text,maxdiff_mean,sample_size,partisanship,persuadability_score
1,1,28.0,Republican Donald Trump,Republican Donald Trump,Somewhat unfavorable,Very favorable,Very Favorable,Very Unfavorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Republican,0.18192167703128204
1,1,28.0,Republican Donald Trump,Republican Donald Trump,Very unfavorable,Very favorable,Very Favorable,Very Unfavorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Republican,0.7848886758548753
1,0,28.0,other_did_not_vote,Republican Donald Trump,Somewhat unfavorable,Somewhat unfavorable,Somewhat Favorable,Very Unfavorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Republican,0.06910669032615646
1,0,28.0,Democrat Joe Biden,Democrat Kamala Harris,Very favorable,Very unfavorable,Very Unfavorable,Very Favorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Democrat,0.00836708889397797
1,0,28.0,Democrat Joe Biden,Democrat Kamala Harris,Somewhat favorable,Very unfavorable,Very Unfavorable,Very Favorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Independent,0.3068195917337935
1,0,28.0,other_did_not_vote,Democrat Kamala Harris,Somewhat favorable,Somewhat unfavorable,Very Unfavorable,Somewhat Favorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Independent,0.8231144116503578
1,0,28.0,Democrat Joe Biden,other_did_not_vote,Somewhat favorable,Somewhat unfavorable,Very Unfavorable,Somewhat Unfavorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Independent,0.8925214457264089
1,0,28.0,Democrat Joe Biden,Democrat Kamala Harris,Somewhat favorable,Very unfavorable,Very Unfavorable,Somewhat Favorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Democrat,0.18144211683419753
1,0,28.0,other_did_not_vote,other_did_not_vote,Very unfavorable,Very unfavorable,Very Unfavorable,Very Unfavorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Independent,0.2926294216496086
1,1,28.0,Republican Donald Trump,Republican Donald Trump,Somewhat favorable,Somewhat favorable,Very Favorable,Very Unfavorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Independent,0.041230532409149756
1,1,28.0,Republican Donald Trump,Republican Donald Trump,Somewhat unfavorable,Somewhat favorable,Somewhat Favorable,Very Unfavorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Independent,0.9516083686687554
1,1,28.0,Republican Donald Trump,other_did_not_vote,Very unfavorable,Very favorable,Somewhat Favorable,Not sure/Never Heard of,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Republican,0.7391288655606193
1,1,28.0,Republican Donald Trump,Republican Donald Trump,Very unfavorable,Somewhat favorable,Very Favorable,Very Unfavorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Republican,0.4457778922059914
1,1,28.0,Republican Donald Trump,Republican Donald Trump,Very unfavorable,Very favorable,Very Favorable,Very Unfavorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Republican,0.6513718856140632
1,0,28.0,Democrat Joe Biden,Democrat Kamala Harris,Very favorable,Somewhat unfavorable,Very Unfavorable,Very Favorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Democrat,0.16054266191029987
1,0,28.0,Democrat Joe Biden,Democrat Kamala Harris,Somewhat favorable,Very unfavorable,Very Unfavorable,Very Favorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Democrat,0.394949772855663
1,0,28.0,Democrat Joe Biden,Democrat Kamala Harris,Very favorable,Very unfavorable,Very Unfavorable,Somewhat Favorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Democrat,0.9513776479986484
1,0,28.0,Republican Donald Trump,Republican Donald Trump,Very unfavorable,Somewhat favorable,Somewhat Favorable,Very Unfavorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Republican,0.12097816826106489
1,0,28.0,other_did_not_vote,Democrat Kamala Harris,Somewhat favorable,Somewhat unfavorable,Very Unfavorable,Somewhat Unfavorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Democrat,0.6917605064229859
1,0,28.0,Democrat Joe Biden,Democrat Kamala Harris,Somewhat favorable,Somewhat favorable,Very Unfavorable,Somewhat Favorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Independent,0.1937488089816275
1,0,28.0,Democrat Joe Biden,Democrat Kamala Harris,Very favorable,Very unfavorable,Very Unfavorable,Very Favorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Democrat,0.700972278421036
1,0,28.0,Democrat Joe Biden,Democrat Kamala Harris,Somewhat unfavorable,Somewhat unfavorable,Somewhat Unfavorable,Somewhat Favorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Independent,0.07518366010096011
1,1,28.0,Republican Donald Trump,Republican Donald Trump,Very unfavorable,Somewhat favorable,Somewhat Favorable,Very Unfavorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Independent,0.6109608244599818
1,0,28.0,other_did_not_vote,Democrat Kamala Harris,Somewhat favorable,Somewhat unfavorable,Very Unfavorable,Somewhat Favorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Democrat,0.8005840509423098
1,0,28.0,Republican Donald Trump,other_did_not_vote,Very unfavorable,Very unfavorable,Very Unfavorable,Somewhat Unfavorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Independent,0.7259429844792598
1,0,28.0,Democrat Joe Biden,Democrat Kamala Harris,Somewhat favorable,Very unfavorable,Very Unfavorable,Somewhat Favorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Democrat,0.715740715008925
1,1,28.0,Republican Donald Trump,Republican Donald Trump,Very unfavorable,Very favorable,Very Favorable,Very Unfavorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Republican,0.47018639045593547
1,0,28.0,Democrat Joe Biden,Democrat Kamala Harris,Somewhat unfavorable,Very unfavorable,Very Unfavorable,Very Favorable,"The Donald Trump administration gave massive tax breaks to big corporations and billionaires, but made regular Americans pay more by cutting Medicare, Medicaid and other programs families depend on.",0.748381805398991,1091.0,Democrat,0.8050699704976885
1,0,15.0,Democrat Joe Biden,Democrat Kamala Harris,Somewhat favorable,Somewhat unfavorable,Very Unfavorable,Somewhat Favorable,Donald Trump's policies would force the CDC to fire disease experts who track and stop dangerous viruses from spreading in our communities.,0.500027755246306,1036.0,Democrat,0.0647803192090225
1,0,5.0,Democrat Joe Biden,Democrat Kamala Harris,Somewhat unfavorable,Somewhat unfavorable,Very Unfavorable,Somewhat Favorable,"Donald Trump wants states to get less money for Medicaid in his budget, which means your local hospitals and doctors might have to turn away patients who can't afford care.",0.603426510123971,1021.0,Democrat,0.7292657884265065
